Type;ddas
Name;ddas-dev
IP Address;['eth0:10.211.55.4', 'docker0:172.17.0.1']
Location;
Serial Number;ddas-123456
Creation File Date;16/04/23 11:48:00.000
 
Acquisition Type;DY_PE
Start Date Acquisition;16/04/23 11:48:00.000
End Date Acquisition;16/04/23 11:48:09.999
Active Channels;0;1;2;3;4
Sensors;ai00;ai01;ai02;ai03;ai04
Units;;;;;
Period;4.000 msec
 
16/04/23 11:48:00.000;-0.8807;1.6078;-1.1446;2.4612;2.7529
16/04/23 11:48:00.004;-1.5507;2.7591;-2.2308;4.5537;3.5440
16/04/23 11:48:00.008;-1.3932;2.3768;-2.2805;4.2423;0.9816
16/04/23 11:48:00.012;-1.5272;2.5268;-2.6716;4.5530;-0.7781
16/04/23 11:48:00.016;-1.4732;2.3263;-2.8011;4.1715;-3.0207
16/04/23 11:48:00.020;-1.5569;2.3750;-3.0766;4.0000;-4.3317
16/04/23 11:48:00.024;-1.5291;2.2144;-3.1818;3.3662;-5.3076
16/04/23 11:48:00.028;-1.5924;2.2176;-3.3708;2.8481;-5.1391
16/04/23 11:48:00.032;-1.5757;2.0699;-3.4262;2.0000;-4.4043
16/04/23 11:48:00.036;-1.6272;2.0443;-3.5342;1.2604;-2.7431
16/04/23 11:48:00.040;-1.6160;1.9002;-3.5287;0.3020;-0.8418
16/04/23 11:48:00.044;-1.6595;1.8535;-3.5577;-0.5165;1.3737
16/04/23 11:48:00.048;-1.6511;1.7090;-3.4868;-1.4524;3.2077
16/04/23 11:48:00.052;-1.6884;1.6458;-3.4393;-2.2024;4.6808
16/04/23 11:48:00.056;-1.6814;1.4992;-3.3027;-2.9811;5.2692
16/04/23 11:48:00.060;-1.7135;1.4227;-3.1833;-3.5299;5.1472
16/04/23 11:48:00.064;-1.7070;1.2735;-2.9843;-4.0388;4.0838
16/04/23 11:48:00.068;-1.7347;1.1861;-2.7997;-4.2883;2.4837
16/04/23 11:48:00.072;-1.7279;1.0342;-2.5447;-4.4559;0.3806
16/04/23 11:48:00.076;-1.7517;0.9380;-2.3038;-4.3575;-1.6804
16/04/23 11:48:00.080;-1.7443;0.7841;-2.0017;-4.1653;-3.5693
16/04/23 11:48:00.084;-1.7645;0.6810;-1.7154;-3.7268;-4.7955
16/04/23 11:48:00.088;-1.7561;0.5258;-1.3773;-3.2128;-5.3441
16/04/23 11:48:00.092;-1.7729;0.4175;-1.0582;-2.4974;-4.9546
16/04/23 11:48:00.096;-1.7633;0.2619;-0.6967;-1.7500;-3.8551
16/04/23 11:48:00.100;-1.7769;0.1502;-0.3586;-0.8657;-2.0614
16/04/23 11:48:00.104;-1.7660;-0.0049;0.0126;-0.0100;-0.0135
16/04/23 11:48:00.108;-1.7765;-0.1184;0.3554;0.9077;2.1104
16/04/23 11:48:00.112;-1.7641;-0.2717;0.7220;1.7298;3.8280
16/04/23 11:48:00.116;-1.7717;-0.3856;1.0548;2.5398;5.0040
16/04/23 11:48:00.120;-1.7577;-0.5360;1.4028;3.1921;5.3164
16/04/23 11:48:00.124;-1.7624;-0.6486;1.7117;3.7699;4.8457
16/04/23 11:48:00.128;-1.7468;-0.7949;2.0276;4.1437;3.5405
16/04/23 11:48:00.132;-1.7488;-0.9048;2.2996;4.4017;1.7320
16/04/23 11:48:00.136;-1.7314;-1.0460;2.5712;4.4330;-0.4111
16/04/23 11:48:00.140;-1.7307;-1.1517;2.7947;4.3342;-2.4301
16/04/23 11:48:00.144;-1.7116;-1.2865;3.0118;4.0139;-4.1167
16/04/23 11:48:00.148;-1.7083;-1.3868;3.1773;3.5781;-5.0908
16/04/23 11:48:00.152;-1.6874;-1.5141;3.3314;2.9534;-5.3055
16/04/23 11:48:00.156;-1.6816;-1.6078;3.4318;2.2539;-4.6204
16/04/23 11:48:00.160;-1.6589;-1.7265;3.5173;1.4208;-3.2487
16/04/23 11:48:00.164;-1.6506;-1.8123;3.5480;0.5727;-1.3075
16/04/23 11:48:00.168;-1.6261;-1.9215;3.5619;-0.3394;0.7938
16/04/23 11:48:00.172;-1.6155;-1.9984;3.5213;-1.1972;2.8178
16/04/23 11:48:00.176;-1.5893;-2.0971;3.4634;-2.0461;4.3456
16/04/23 11:48:00.180;-1.5763;-2.1641;3.3527;-2.7736;5.2276
16/04/23 11:48:00.184;-1.5484;-2.2516;3.2258;-3.4272;5.2307
16/04/23 11:48:00.188;-1.5332;-2.3079;3.0491;-3.9051;4.4452
16/04/23 11:48:00.192;-1.5035;-2.3834;2.8587;-4.2622;2.9072
16/04/23 11:48:00.196;-1.4862;-2.4282;2.6227;-4.4112;0.9498
16/04/23 11:48:00.200;-1.4548;-2.4911;2.3767;-4.4178;-1.2012
16/04/23 11:48:00.204;-1.4354;-2.5239;2.0907;-4.2112;-3.1174
16/04/23 11:48:00.208;-1.4024;-2.5737;1.7994;-3.8691;-4.5770
16/04/23 11:48:00.212;-1.3810;-2.5939;1.4744;-3.3371;-5.2645
16/04/23 11:48:00.216;-1.3464;-2.6303;1.1500;-2.7038;-5.1517
16/04/23 11:48:00.220;-1.3231;-2.6376;0.7989;-1.9283;-4.1763
16/04/23 11:48:00.224;-1.2870;-2.6604;0.4547;-1.1075;-2.5730
16/04/23 11:48:00.228;-1.2619;-2.6546;0.0912;-0.2097;-0.5196
16/04/23 11:48:00.232;-1.2243;-2.6636;-0.2586;0.6650;1.5793
16/04/23 11:48:00.236;-1.1975;-2.6446;-0.6201;1.5445;3.4649
16/04/23 11:48:00.240;-1.1585;-2.6399;-0.9611;2.3311;4.7613
16/04/23 11:48:00.244;-1.1301;-2.6079;-1.3064;3.0544;5.3358
16/04/23 11:48:00.248;-1.0898;-2.5896;-1.6245;3.6249;5.0236
16/04/23 11:48:00.252;-1.0598;-2.5446;-1.9399;4.0791;3.9467
16/04/23 11:48:00.256;-1.0182;-2.5132;-2.2221;4.3400;2.2055
16/04/23 11:48:00.260;-0.9868;-2.4556;-2.4952;4.4552;0.1485
16/04/23 11:48:00.264;-0.9441;-2.4113;-2.7298;4.3625;-1.9661
16/04/23 11:48:00.268;-0.9113;-2.3416;-2.9499;4.1225;-3.7317
16/04/23 11:48:00.272;-0.8676;-2.2851;-3.1272;3.6887;-4.9352
16/04/23 11:48:00.276;-0.8335;-2.2039;-3.2856;3.1341;-5.3168
16/04/23 11:48:00.280;-0.7888;-2.1358;-3.3982;2.4262;-4.8826
16/04/23 11:48:00.284;-0.7536;-2.0439;-3.4889;1.6478;-3.6356
16/04/23 11:48:00.288;-0.7081;-1.9650;-3.5320;0.7764;-1.8403
16/04/23 11:48:00.292;-0.6718;-1.8631;-3.5515;-0.0995;0.2817
16/04/23 11:48:00.296;-0.6255;-1.7743;-3.5231;-0.9974;2.3277
16/04/23 11:48:00.300;-0.5883;-1.6634;-3.4709;-1.8290;4.0349
16/04/23 11:48:00.304;-0.5413;-1.5657;-3.3719;-2.6123;5.0679
16/04/23 11:48:00.308;-0.5033;-1.4467;-3.2504;-3.2648;5.3243
16/04/23 11:48:00.312;-0.4557;-1.3412;-3.0845;-3.8106;4.7014
16/04/23 11:48:00.316;-0.4171;-1.2154;-2.8988;-4.1778;3.3598
16/04/23 11:48:00.320;-0.3690;-1.1033;-2.6725;-4.4011;1.4530
16/04/23 11:48:00.324;-0.3297;-0.9717;-2.4303;-4.4225;-0.6550
16/04/23 11:48:00.328;-0.2813;-0.8541;-2.1525;-4.2895;-2.6871
16/04/23 11:48:00.332;-0.2416;-0.7181;-1.8638;-3.9597;-4.2604
16/04/23 11:48:00.336;-0.1929;-0.5963;-1.5454;-3.4937;-5.1821
16/04/23 11:48:00.340;-0.1528;-0.4571;-1.2221;-2.8634;-5.2475
16/04/23 11:48:00.344;-0.1040;-0.3325;-0.8758;-2.1406;-4.5032
16/04/23 11:48:00.348;-0.0636;-0.1914;-0.5310;-1.3085;-3.0116
16/04/23 11:48:00.352;-0.0148;-0.0653;-0.1705;-0.4460;-1.0664
16/04/23 11:48:00.356;0.0258;0.0763;0.1815;0.4570;1.0773
16/04/23 11:48:00.360;0.0745;0.2026;0.5419;1.3197;3.0228
16/04/23 11:48:00.364;0.1151;0.3433;0.8869;2.1513;4.5139
16/04/23 11:48:00.368;0.1636;0.4684;1.2329;2.8749;5.2590
16/04/23 11:48:00.372;0.2041;0.6070;1.5567;3.5042;5.1924
16/04/23 11:48:00.376;0.2523;0.7295;1.8745;3.9714;4.2722
16/04/23 11:48:00.380;0.2926;0.8646;2.1639;4.2997;2.6972
16/04/23 11:48:00.384;0.3404;0.9833;2.4409;4.4344;0.6671
16/04/23 11:48:00.388;0.3804;1.1136;2.6840;4.4110;-1.4432
16/04/23 11:48:00.392;0.4276;1.2272;2.9093;4.1900;-3.3474
16/04/23 11:48:00.396;0.4672;1.3514;3.0961;3.8203;-4.6920
16/04/23 11:48:00.400;0.5138;1.4587;3.2607;3.2772;-5.3116
16/04/23 11:48:00.404;0.5529;1.5757;3.3836;2.6218;-5.0587
16/04/23 11:48:00.408;0.5987;1.6755;3.4811;1.8417;-4.0218
16/04/23 11:48:00.412;0.6372;1.7841;3.5349;1.0066;-2.3189
16/04/23 11:48:00.416;0.6821;1.8754;3.5616;0.1125;-0.2683
16/04/23 11:48:00.420;0.7198;1.9746;3.5439;-0.7675;1.8488
16/04/23 11:48:00.424;0.7638;2.0564;3.4989;-1.6345;3.6493
16/04/23 11:48:00.428;0.8007;2.1453;3.4103;-2.4176;4.8907
16/04/23 11:48:00.432;0.8436;2.2166;3.2955;-3.1206;5.3308
16/04/23 11:48:00.436;0.8795;2.2944;3.1394;-3.6804;4.9430
16/04/23 11:48:00.440;0.9213;2.3545;2.9596;-4.1087;3.7461
16/04/23 11:48:00.444;0.9562;2.4204;2.7422;-4.3544;1.9735
16/04/23 11:48:00.448;0.9967;2.4687;2.5048;-4.4411;-0.1338
16/04/23 11:48:00.452;1.0304;2.5220;2.2346;-4.3323;-2.1985
16/04/23 11:48:00.456;1.0695;2.5579;1.9493;-4.0647;-3.9316
16/04/23 11:48:00.460;1.1021;2.5983;1.6372;-3.6174;-5.0169
16/04/23 11:48:00.464;1.1397;2.6213;1.3157;-3.0397;-5.3203
16/04/23 11:48:00.468;1.1709;2.6484;0.9739;-2.3240;-4.7550
16/04/23 11:48:00.472;1.2070;2.6583;0.6293;-1.5294;-3.4490
16/04/23 11:48:00.476;1.2369;2.6718;0.2716;-0.6583;-1.5734
16/04/23 11:48:00.480;1.2713;2.6685;-0.0822;0.2252;0.5359
16/04/23 11:48:00.484;1.2997;2.6683;-0.4416;1.1139;2.5785
16/04/23 11:48:00.488;1.3324;2.6518;-0.7901;1.9441;4.1930
16/04/23 11:48:00.492;1.3592;2.6380;-1.1367;2.7098;5.1567
16/04/23 11:48:00.496;1.3901;2.6083;-1.4658;3.3532;5.2817
16/04/23 11:48:00.500;1.4153;2.5811;-1.7860;3.8748;4.5815
16/04/23 11:48:00.504;1.4444;2.5386;-2.0822;4.2277;3.1351
16/04/23 11:48:00.508;1.4679;2.4982;-2.3631;4.4230;1.2052
16/04/23 11:48:00.512;1.4950;2.4432;-2.6144;4.4281;-0.9315
16/04/23 11:48:00.516;1.5167;2.3902;-2.8448;4.2670;-2.9037
16/04/23 11:48:00.520;1.5419;2.3232;-3.0411;3.9225;-4.4265
16/04/23 11:48:00.524;1.5618;2.2581;-3.2118;3.4316;-5.2278
16/04/23 11:48:00.528;1.5848;2.1797;-3.3449;2.7915;-5.2083
16/04/23 11:48:00.532;1.6029;2.1033;-3.4491;2.0500;-4.3432
16/04/23 11:48:00.536;1.6238;2.0143;-3.5137;1.2156;-2.7978
16/04/23 11:48:00.540;1.6399;1.9274;-3.5474;0.3427;-0.7921
16/04/23 11:48:00.544;1.6587;1.8286;-3.5406;-0.5538;1.3281
16/04/23 11:48:00.548;1.6729;1.7320;-3.5025;-1.4180;3.2498
16/04/23 11:48:00.552;1.6895;1.6244;-3.4247;-2.2343;4.6417
16/04/23 11:48:00.556;1.7016;1.5192;-3.3164;-2.9512;5.3058
16/04/23 11:48:00.560;1.7160;1.4039;-3.1704;-3.5579;5.1128
16/04/23 11:48:00.564;1.7260;1.2912;-2.9964;-4.0123;4.1162
16/04/23 11:48:00.568;1.7381;1.1693;-2.7882;-4.3134;2.4529
16/04/23 11:48:00.572;1.7461;1.0502;-2.5556;-4.4321;0.4098
16/04/23 11:48:00.576;1.7559;0.9229;-2.2934;-4.3801;-1.7082
16/04/23 11:48:00.580;1.7618;0.7986;-2.0116;-4.1436;-3.5427
16/04/23 11:48:00.584;1.7693;0.6672;-1.7059;-3.7475;-4.8209
16/04/23 11:48:00.588;1.7730;0.5391;-1.3863;-3.1929;-5.3197
16/04/23 11:48:00.592;1.7782;0.4048;-1.0495;-2.5165;-4.9781
16/04/23 11:48:00.596;1.7798;0.2742;-0.7051;-1.7316;-3.8325
16/04/23 11:48:00.600;1.7827;0.1383;-0.3505;-0.8834;-2.0832
16/04/23 11:48:00.604;1.7820;0.0066;0.0048;0.0071;0.0076
16/04/23 11:48:00.608;1.7826;-0.1295;0.3629;0.8913;2.0900
16/04/23 11:48:00.612;1.7798;-0.2610;0.7147;1.7458;3.8477
16/04/23 11:48:00.616;1.7781;-0.3959;1.0619;2.5244;4.9849
16/04/23 11:48:00.620;1.7731;-0.5259;1.3959;3.2071;5.3349
16/04/23 11:48:00.624;1.7691;-0.6583;1.7184;3.7554;4.8277
16/04/23 11:48:00.628;1.7620;-0.7854;2.0211;4.1578;3.5580
16/04/23 11:48:00.632;1.7557;-0.9141;2.3059;4.3879;1.7149
16/04/23 11:48:00.636;1.7464;-1.0370;2.5651;4.4464;-0.3945
16/04/23 11:48:00.640;1.7378;-1.1605;2.8007;4.3211;-2.4462
16/04/23 11:48:00.644;1.7264;-1.2779;3.0060;4.0266;-4.1009
16/04/23 11:48:00.648;1.7155;-1.3952;3.1829;3.5657;-5.1062
16/04/23 11:48:00.652;1.7020;-1.5059;3.3259;2.9655;-5.2904
16/04/23 11:48:00.656;1.6890;-1.6157;3.4372;2.2420;-4.6351
16/04/23 11:48:00.660;1.6734;-1.7187;3.5120;1.4323;-3.2343
16/04/23 11:48:00.664;1.6582;-1.8199;3.5532;0.5614;-1.3216
16/04/23 11:48:00.668;1.6405;-1.9140;3.5568;-0.3283;0.8076
16/04/23 11:48:00.672;1.6232;-2.0057;3.5262;-1.2080;2.8043
16/04/23 11:48:00.676;1.6036;-2.0899;3.4586;-2.0355;4.3588
16/04/23 11:48:00.680;1.5841;-2.1712;3.3575;-2.7840;5.2146
16/04/23 11:48:00.684;1.5625;-2.2447;3.2212;-3.4170;5.2435
16/04/23 11:48:00.688;1.5411;-2.3146;3.0537;-3.9151;4.4328
16/04/23 11:48:00.692;1.5176;-2.3767;2.8542;-4.2523;2.9195
16/04/23 11:48:00.696;1.4941;-2.4347;2.6271;-4.4208;0.9377
16/04/23 11:48:00.700;1.4688;-2.4847;2.3724;-4.4083;-1.1893
16/04/23 11:48:00.704;1.4435;-2.5301;2.0949;-4.2205;-3.1290
16/04/23 11:48:00.708;1.4163;-2.5675;1.7952;-3.8600;-4.5655
16/04/23 11:48:00.712;1.3891;-2.6000;1.4785;-3.3461;-5.2758
16/04/23 11:48:00.716;1.3603;-2.6243;1.1460;-2.6949;-5.1406
16/04/23 11:48:00.720;1.3313;-2.6435;0.8028;-1.9370;-4.1872
16/04/23 11:48:00.724;1.3008;-2.6546;0.4507;-1.0989;-2.5622
16/04/23 11:48:00.728;1.2702;-2.6603;0.0950;-0.2182;-0.5302
16/04/23 11:48:00.732;1.2380;-2.6580;-0.2624;0.6734;1.5898
16/04/23 11:48:00.736;1.2058;-2.6502;-0.6164;1.5363;3.4546
16/04/23 11:48:00.740;1.1722;-2.6345;-0.9648;2.3392;4.7715
16/04/23 11:48:00.744;1.1384;-2.6132;-1.3027;3.0464;5.3258
16/04/23 11:48:00.748;1.1034;-2.5843;-1.6281;3.6327;5.0335
16/04/23 11:48:00.752;1.0682;-2.5499;-1.9364;4.0714;3.9370
16/04/23 11:48:00.756;1.0318;-2.5080;-2.2256;4.3477;2.2152
16/04/23 11:48:00.760;0.9953;-2.4607;-2.4918;4.4477;0.1390
16/04/23 11:48:00.764;0.9576;-2.4063;-2.7332;4.3699;-1.9567
16/04/23 11:48:00.768;0.9198;-2.3466;-2.9465;4.1152;-3.7410
16/04/23 11:48:00.772;0.8810;-2.2802;-3.1305;3.6960;-4.9261
16/04/23 11:48:00.776;0.8421;-2.2088;-3.2823;3.1270;-5.3258
16/04/23 11:48:00.780;0.8022;-2.1311;-3.4014;2.4333;-4.8737
16/04/23 11:48:00.784;0.7623;-2.0486;-3.4857;1.6408;-3.6444
16/04/23 11:48:00.788;0.7214;-1.9603;-3.5351;0.7833;-1.8316
16/04/23 11:48:00.792;0.6805;-1.8677;-3.5484;-0.1064;0.2731
16/04/23 11:48:00.796;0.6388;-1.7697;-3.5261;-0.9907;2.3362
16/04/23 11:48:00.800;0.5970;-1.6679;-3.4679;-1.8357;4.0264
16/04/23 11:48:00.804;0.5546;-1.5612;-3.3749;-2.6057;5.0762
16/04/23 11:48:00.808;0.5121;-1.4511;-3.2474;-3.2713;5.3160
16/04/23 11:48:00.812;0.4690;-1.3369;-3.0874;-3.8042;4.7096
16/04/23 11:48:00.816;0.4258;-1.2197;-2.8959;-4.1842;3.3518
16/04/23 11:48:00.820;0.3822;-1.0990;-2.6754;-4.3948;1.4609
16/04/23 11:48:00.824;0.3386;-0.9759;-2.4275;-4.4287;-0.6629
16/04/23 11:48:00.828;0.2945;-0.8499;-2.1553;-4.2834;-2.6793
16/04/23 11:48:00.832;0.2504;-0.7222;-1.8611;-3.9658;-4.2681
16/04/23 11:48:00.836;0.2060;-0.5923;-1.5482;-3.4877;-5.1745
16/04/23 11:48:00.840;0.1617;-0.4611;-1.2194;-2.8694;-5.2550
16/04/23 11:48:00.844;0.1171;-0.3285;-0.8784;-2.1347;-4.4958
16/04/23 11:48:00.848;0.0725;-0.1954;-0.5284;-1.3143;-3.0190
16/04/23 11:48:00.852;0.0278;-0.0614;-0.1731;-0.4403;-1.0591
16/04/23 11:48:00.856;-0.0168;0.0724;0.1841;0.4513;1.0701
16/04/23 11:48:00.860;-0.0615;0.2064;0.5394;1.3253;3.0299
16/04/23 11:48:00.864;-0.1061;0.3396;0.8894;2.1458;4.5068
16/04/23 11:48:00.868;-0.1506;0.4721;1.2304;2.8803;5.2660
16/04/23 11:48:00.872;-0.1950;0.6033;1.5591;3.4988;5.1856
16/04/23 11:48:00.876;-0.2394;0.7331;1.8721;3.9767;4.2790
16/04/23 11:48:00.880;-0.2835;0.8610;2.1663;4.2945;2.6904
16/04/23 11:48:00.884;-0.3275;0.9868;2.4385;4.4396;0.6738
16/04/23 11:48:00.888;-0.3712;1.1101;2.6863;4.4059;-1.4498
16/04/23 11:48:00.892;-0.4148;1.2306;2.9070;4.1951;-3.3409
16/04/23 11:48:00.896;-0.4580;1.3480;3.0984;3.8153;-4.6984
16/04/23 11:48:00.900;-0.5010;1.4620;3.2585;3.2822;-5.3052
16/04/23 11:48:00.904;-0.5436;1.5723;3.3858;2.6169;-5.0650
16/04/23 11:48:00.908;-0.5860;1.6788;3.4790;1.8465;-4.0157
16/04/23 11:48:00.912;-0.6279;1.7809;3.5371;1.0019;-2.3250
16/04/23 11:48:00.916;-0.6694;1.8786;3.5595;0.1172;-0.2623
16/04/23 11:48:00.920;-0.7105;1.9715;3.5460;-0.7721;1.8429
16/04/23 11:48:00.924;-0.7512;2.0595;3.4968;-1.6300;3.6551
16/04/23 11:48:00.928;-0.7913;2.1422;3.4123;-2.4220;4.8850
16/04/23 11:48:00.932;-0.8310;2.2196;3.2935;-3.1162;5.3365
16/04/23 11:48:00.936;-0.8701;2.2914;3.1414;-3.6847;4.9374
16/04/23 11:48:00.940;-0.9087;2.3574;2.9576;-4.1044;3.7516
16/04/23 11:48:00.944;-0.9467;2.4175;2.7441;-4.3586;1.9681
16/04/23 11:48:00.948;-0.9841;2.4715;2.5029;-4.4370;-0.1285
16/04/23 11:48:00.952;-1.0209;2.5192;2.2365;-4.3363;-2.2037
16/04/23 11:48:00.956;-1.0571;2.5606;1.9475;-4.0607;-3.9265
16/04/23 11:48:00.960;-1.0925;2.5956;1.6390;-3.6214;-5.0220
16/04/23 11:48:00.964;-1.1273;2.6240;1.3139;-3.0358;-5.3154
16/04/23 11:48:00.968;-1.1613;2.6458;0.9756;-2.3278;-4.7599
16/04/23 11:48:00.972;-1.1947;2.6609;0.6276;-1.5257;-3.4442
16/04/23 11:48:00.976;-1.2272;2.6693;0.2732;-0.6619;-1.5781
16/04/23 11:48:00.980;-1.2590;2.6710;-0.0838;0.2287;0.5406
16/04/23 11:48:00.984;-1.2900;2.6659;-0.4400;1.1104;2.5739
16/04/23 11:48:00.988;-1.3201;2.6542;-0.7916;1.9475;4.1975
16/04/23 11:48:00.992;-1.3495;2.6357;-1.1352;2.7064;5.1523
16/04/23 11:48:00.996;-1.3779;2.6106;-1.4673;3.3565;5.2860
16/04/23 11:48:01.000;-1.4055;2.5789;-1.7845;3.8716;4.5773
16/04/23 11:48:01.004;-1.4322;2.5407;-2.0836;4.2309;3.1392
16/04/23 11:48:01.008;-1.4580;2.4961;-2.3617;4.4199;1.2012
16/04/23 11:48:01.012;-1.4829;2.4453;-2.6158;4.4311;-0.9276
16/04/23 11:48:01.016;-1.5068;2.3882;-2.8435;4.2640;-2.9075
16/04/23 11:48:01.020;-1.5298;2.3251;-3.0424;3.9254;-4.4227
16/04/23 11:48:01.024;-1.5518;2.2562;-3.2105;3.4288;-5.2315
16/04/23 11:48:01.028;-1.5728;2.1816;-3.3461;2.7942;-5.2047
16/04/23 11:48:01.032;-1.5929;2.1015;-3.4479;2.0473;-4.3467
16/04/23 11:48:01.036;-1.6119;2.0161;-3.5149;1.2182;-2.7944
16/04/23 11:48:01.040;-1.6299;1.9256;-3.5462;0.3402;-0.7954
16/04/23 11:48:01.044;-1.6468;1.8303;-3.5417;-0.5513;1.3314
16/04/23 11:48:01.048;-1.6627;1.7304;-3.5014;-1.4204;3.2466
16/04/23 11:48:01.052;-1.6776;1.6261;-3.4257;-2.2320;4.6448
16/04/23 11:48:01.056;-1.6914;1.5177;-3.3153;-2.9535;5.3028
16/04/23 11:48:01.060;-1.7041;1.4055;-3.1714;-3.5557;5.1157
16/04/23 11:48:01.064;-1.7158;1.2897;-2.9955;-4.0145;4.1134
16/04/23 11:48:01.068;-1.7264;1.1707;-2.7892;-4.3113;2.4557
16/04/23 11:48:01.072;-1.7358;1.0488;-2.5547;-4.4342;0.4071
16/04/23 11:48:01.076;-1.7442;0.9242;-2.2943;-4.3782;-1.7056
16/04/23 11:48:01.080;-1.7515;0.7973;-2.0107;-4.1456;-3.5453
16/04/23 11:48:01.084;-1.7576;0.6684;-1.7068;-3.7457;-4.8185
16/04/23 11:48:01.088;-1.7627;0.5379;-1.3855;-3.1947;-5.3221
16/04/23 11:48:01.092;-1.7666;0.4060;-1.0503;-2.5148;-4.9758
16/04/23 11:48:01.096;-1.7694;0.2730;-0.7043;-1.7333;-3.8347
16/04/23 11:48:01.100;-1.7711;0.1394;-0.3512;-0.8818;-2.0811
16/04/23 11:48:01.104;-1.7716;0.0055;0.0055;0.0055;0.0055
16/04/23 11:48:01.108;-1.7711;-0.1284;0.3622;0.8928;2.0921
16/04/23 11:48:01.112;-1.7694;-0.2620;0.7153;1.7443;3.8457
16/04/23 11:48:01.116;-1.7666;-0.3950;1.0613;2.5258;4.9868
16/04/23 11:48:01.120;-1.7627;-0.5269;1.3965;3.2057;5.3331
16/04/23 11:48:01.124;-1.7576;-0.6574;1.7178;3.7567;4.8295
16/04/23 11:48:01.128;-1.7515;-0.7863;2.0217;4.1566;3.5563
16/04/23 11:48:01.132;-1.7442;-0.9132;2.3053;4.3892;1.7166
16/04/23 11:48:01.136;-1.7358;-1.0378;2.5657;4.4452;-0.3961
16/04/23 11:48:01.140;-1.7264;-1.1597;2.8002;4.3223;-2.4447
16/04/23 11:48:01.144;-1.7158;-1.2787;3.0065;4.0255;-4.1024
16/04/23 11:48:01.148;-1.7041;-1.3945;3.1824;3.5667;-5.1047
16/04/23 11:48:01.152;-1.6914;-1.5067;3.3263;2.9645;-5.2918
16/04/23 11:48:01.156;-1.6776;-1.6151;3.4367;2.2430;-4.6338
16/04/23 11:48:01.160;-1.6627;-1.7194;3.5124;1.4314;-3.2356
16/04/23 11:48:01.164;-1.6468;-1.8193;3.5527;0.5623;-1.3204
16/04/23 11:48:01.168;-1.6299;-1.9146;3.5572;-0.3292;0.8064
16/04/23 11:48:01.172;-1.6119;-2.0051;3.5259;-1.2072;2.8054
16/04/23 11:48:01.176;-1.5929;-2.0905;3.4589;-2.0363;4.3577
16/04/23 11:48:01.180;-1.5728;-2.1706;3.3571;-2.7832;5.2157
16/04/23 11:48:01.184;-1.5518;-2.2452;3.2215;-3.4178;5.2425
16/04/23 11:48:01.188;-1.5298;-2.3141;3.0534;-3.9144;4.4337
16/04/23 11:48:01.192;-1.5068;-2.3772;2.8545;-4.2530;2.9185
16/04/23 11:48:01.196;-1.4829;-2.4342;2.6268;-4.4201;0.9386
16/04/23 11:48:01.200;-1.4580;-2.4851;2.3727;-4.4089;-1.1902
16/04/23 11:48:01.204;-1.4322;-2.5297;2.0946;-4.2199;-3.1282
16/04/23 11:48:01.208;-1.4055;-2.5679;1.7955;-3.8606;-4.5663
16/04/23 11:48:01.212;-1.3779;-2.5996;1.4783;-3.3455;-5.2750
16/04/23 11:48:01.216;-1.3495;-2.6247;1.1462;-2.6954;-5.1413
16/04/23 11:48:01.220;-1.3201;-2.6432;0.8026;-1.9365;-4.1865
16/04/23 11:48:01.224;-1.2900;-2.6549;0.4510;-1.0994;-2.5629
16/04/23 11:48:01.228;-1.2590;-2.6600;0.0948;-0.2177;-0.5296
16/04/23 11:48:01.232;-1.2272;-2.6583;-0.2622;0.6729;1.5891
16/04/23 11:48:01.236;-1.1947;-2.6499;-0.6166;1.5367;3.4552
16/04/23 11:48:01.240;-1.1613;-2.6348;-0.9646;2.3388;4.7709
16/04/23 11:48:01.244;-1.1273;-2.6130;-1.3029;3.0468;5.3264
16/04/23 11:48:01.248;-1.0925;-2.5846;-1.6280;3.6323;5.0329
16/04/23 11:48:01.252;-1.0571;-2.5496;-1.9365;4.0718;3.9375
16/04/23 11:48:01.256;-1.0209;-2.5082;-2.2255;4.3473;2.2147
16/04/23 11:48:01.260;-0.9841;-2.4605;-2.4919;4.4480;0.1395
16/04/23 11:48:01.264;-0.9467;-2.4065;-2.7331;4.3696;-1.9571
16/04/23 11:48:01.268;-0.9087;-2.3464;-2.9466;4.1155;-3.7406
16/04/23 11:48:01.272;-0.8701;-2.2804;-3.1304;3.6957;-4.9264
16/04/23 11:48:01.276;-0.8310;-2.2086;-3.2825;3.1272;-5.3255
16/04/23 11:48:01.280;-0.7913;-2.1312;-3.4013;2.4330;-4.8740
16/04/23 11:48:01.284;-0.7512;-2.0484;-3.4858;1.6410;-3.6441
16/04/23 11:48:01.288;-0.7105;-1.9605;-3.5350;0.7831;-1.8319
16/04/23 11:48:01.292;-0.6694;-1.8675;-3.5485;-0.1061;0.2734
16/04/23 11:48:01.296;-0.6279;-1.7699;-3.5260;-0.9909;2.3359
16/04/23 11:48:01.300;-0.5860;-1.6677;-3.4680;-1.8355;4.0267
16/04/23 11:48:01.304;-0.5437;-1.5614;-3.3748;-2.6059;5.0759
16/04/23 11:48:01.308;-0.5010;-1.4510;-3.2475;-3.2711;5.3163
16/04/23 11:48:01.312;-0.4580;-1.3370;-3.0874;-3.8043;4.7093
16/04/23 11:48:01.316;-0.4148;-1.2196;-2.8960;-4.1840;3.3520
